id,file_name,class,x_min,y_min,x_max,y_max,area
453,train/0453.jpg,7,0.0,77.2,181.8,414.5,61321.14
453,train/0453.jpg,0,182.6,747.3,585.4,1023.5999999999999,111293.64
453,train/0453.jpg,5,293.1,879.4,409.40000000000003,1000.0,14025.78
453,train/0453.jpg,0,346.7,957.0,386.3,997.0,1584.0
453,train/0453.jpg,7,173.5,90.4,690.8,1023.6,482744.36
454,train/0454.jpg,5,246.2,156.2,793.8,870.4000000000001,391095.92
455,train/0455.jpg,9,517.4,71.1,910.9,707.8000000000001,250541.45
455,train/0455.jpg,9,65.7,286.2,470.7,932.0,261549.0
456,train/0456.jpg,7,263.4,402.8,679.2,591.8,78586.2
456,train/0456.jpg,7,254.0,545.8,407.1,645.9,15325.31
456,train/0456.jpg,5,282.8,681.9,730.8,870.3,84403.2
456,train/0456.jpg,5,696.9,844.2,766.3,895.2,3539.4
456,train/0456.jpg,5,688.1,640.8,753.1,682.5,2710.5
456,train/0456.jpg,5,901.4,963.8,984.0,1017.0999999999999,4402.58
456,train/0456.jpg,5,956.3,956.7,1023.6999999999999,1023.2,4482.1
457,train/0457.jpg,3,351.2,353.8,760.5999999999999,579.6,92442.52
458,train/0458.jpg,7,320.2,225.8,832.4000000000001,853.9000000000001,321712.82
459,train/0459.jpg,0,367.8,281.8,712.9000000000001,782.5,172791.57
459,train/0459.jpg,0,711.3,645.6,814.9,804.7,16482.76
460,train/0460.jpg,9,2.3,705.0,188.5,1023.6,59323.32
460,train/0460.jpg,9,368.3,310.2,832.0,692.8,177411.62
460,train/0460.jpg,5,0.0,0.0,145.3,153.1,22245.43
461,train/0461.jpg,1,239.7,129.7,777.9000000000001,947.8,440301.42
461,train/0461.jpg,1,539.2,130.7,725.1,344.4,39726.83
461,train/0461.jpg,1,333.7,232.6,603.7,408.0,47358.0
461,train/0461.jpg,1,576.3,280.7,667.5,370.4,8180.64
461,train/0461.jpg,1,350.0,279.4,648.9,553.7,81988.27
462,train/0462.jpg,9,366.7,301.0,757.8,683.6,149634.86
462,train/0462.jpg,9,161.0,507.3,558.2,896.0,154391.64
463,train/0463.jpg,1,93.7,148.3,552.6,813.0,305030.83
463,train/0463.jpg,1,285.0,203.5,463.8,225.8,3987.24
463,train/0463.jpg,1,264.1,223.5,480.70000000000005,392.8,36670.38
463,train/0463.jpg,1,202.2,253.0,456.2,477.8,57099.2
463,train/0463.jpg,1,153.1,424.0,400.7,666.1,59943.96
463,train/0463.jpg,1,297.1,480.5,426.90000000000003,676.9,25492.72
463,train/0463.jpg,1,637.7,270.6,935.6,713.2,131850.54
463,train/0463.jpg,1,681.9,511.7,898.0,645.1,28827.74
464,train/0464.jpg,7,21.7,252.2,1023.7,971.7,720939.0
464,train/0464.jpg,6,779.9,561.3,866.1999999999999,648.4,7516.73
464,train/0464.jpg,7,213.7,443.9,636.5999999999999,813.4,156261.55
465,train/0465.jpg,4,136.1,419.8,298.6,725.1,49611.25
465,train/0465.jpg,5,609.2,314.2,834.7,728.7,93469.75
466,train/0466.jpg,0,275.3,260.6,606.5,669.0,135262.08
467,train/0467.jpg,3,441.9,207.6,678.9,751.4,128880.6
468,train/0468.jpg,1,35.8,0.0,931.5,654.9,586593.93
468,train/0468.jpg,1,0.0,729.1,54.1,1023.7,15937.86
468,train/0468.jpg,1,71.6,535.4,917.8000000000001,1023.7,413199.46
469,train/0469.jpg,7,974.5,525.9,1023.8,617.6999999999999,4525.74
469,train/0469.jpg,1,0.0,592.6,74.7,725.3,9912.69
469,train/0469.jpg,7,294.6,404.7,629.6,866.5999999999999,154736.5
469,train/0469.jpg,4,0.0,768.0,27.9,929.9,4517.01
469,train/0469.jpg,4,0.0,921.1,159.7,1023.7,16385.22
469,train/0469.jpg,1,57.7,391.4,330.0,1023.6,172148.06
469,train/0469.jpg,9,0.0,701.3,185.1,980.0,51587.37
469,train/0469.jpg,5,313.1,676.6,339.3,903.8,5952.64
469,train/0469.jpg,6,355.6,173.4,717.8,540.8,133072.28
469,train/0469.jpg,7,493.0,584.5,860.2,1023.7,161274.24
469,train/0469.jpg,7,771.3,0.0,1023.6999999999999,254.6,64261.04
469,train/0469.jpg,7,812.7,248.2,1023.7,641.7,83028.5
470,train/0470.jpg,7,274.3,399.7,676.9000000000001,607.7,83740.8
471,train/0471.jpg,0,0.0,141.0,967.1,1023.8,853755.88
471,train/0471.jpg,1,335.9,283.4,416.2,443.7,12872.09
472,train/0472.jpg,3,415.2,404.1,738.9,709.9000000000001,98987.46
473,train/0473.jpg,2,166.3,180.5,721.5,766.3,325236.16
474,train/0474.jpg,1,0.0,714.9,1023.7,1023.7,316118.56
474,train/0474.jpg,1,533.3,653.0,1023.5999999999999,947.3,144295.29
474,train/0474.jpg,1,0.0,0.0,1023.7,656.3,671854.31
474,train/0474.jpg,1,38.9,641.3,253.20000000000002,803.3,34716.6
474,train/0474.jpg,1,167.6,156.2,945.8000000000001,706.3,428087.82
474,train/0474.jpg,1,0.0,387.3,279.7,823.6,122033.11
474,train/0474.jpg,0,111.4,677.6,230.60000000000002,831.5,18344.88
474,train/0474.jpg,7,273.9,120.9,788.9,505.20000000000005,197914.5
474,train/0474.jpg,0,142.2,465.3,804.5,903.6,290286.09
475,train/0475.jpg,4,337.0,371.1,792.9,639.0,122135.61
476,train/0476.jpg,4,433.8,473.7,643.1,561.3,18334.68
477,train/0477.jpg,7,409.4,224.3,673.9,749.0,138783.15
478,train/0478.jpg,3,109.7,330.8,453.59999999999997,723.3,134980.75
478,train/0478.jpg,3,685.2,318.0,976.8000000000001,749.7,125883.72
479,train/0479.jpg,7,688.8,90.9,842.9,173.7,12759.48
479,train/0479.jpg,6,418.9,423.1,790.0,788.3,135525.72
480,train/0480.jpg,0,282.4,340.7,372.7,384.0,3909.99
480,train/0480.jpg,2,270.1,342.2,740.2,793.3,212062.11
481,train/0481.jpg,0,105.3,190.2,832.3,816.5,455320.1
482,train/0482.jpg,5,340.8,268.2,728.1,897.4000000000001,243689.16
482,train/0482.jpg,1,0.0,0.0,197.3,212.7,41965.71
483,train/0483.jpg,3,306.5,431.7,613.3,628.3,60316.88
483,train/0483.jpg,0,132.4,293.3,574.0,488.1,86023.68
484,train/0484.jpg,1,400.8,370.1,754.3,691.8,113720.95
485,train/0485.jpg,5,296.0,592.0,362.4,646.9,3645.36
485,train/0485.jpg,6,358.9,570.9,811.5999999999999,796.7,102219.66
485,train/0485.jpg,6,341.3,439.1,802.8,625.0,85792.85
485,train/0485.jpg,6,453.8,327.4,760.9000000000001,478.79999999999995,46494.94
485,train/0485.jpg,6,467.6,344.4,814.0,482.29999999999995,47768.56
485,train/0485.jpg,5,65.7,454.1,274.6,648.1,40526.6
486,train/0486.jpg,0,491.7,194.0,541.7,367.0,8650.0
486,train/0486.jpg,2,393.9,364.0,614.9,777.5,91383.5
487,train/0487.jpg,0,0.0,502.1,196.4,731.7,45093.44
487,train/0487.jpg,5,653.2,359.4,920.7,456.9,26081.25
487,train/0487.jpg,3,286.1,316.7,623.4000000000001,781.7,156844.5
488,train/0488.jpg,5,201.1,125.6,577.0,526.5,150698.31
488,train/0488.jpg,5,632.4,114.8,1023.8,737.1999999999999,243607.36
488,train/0488.jpg,5,95.7,510.6,667.9000000000001,894.3,219553.14
489,train/0489.jpg,7,685.0,0.0,810.2,93.8,11743.76
489,train/0489.jpg,7,782.7,0.0,856.9000000000001,143.2,10625.44
489,train/0489.jpg,7,247.6,111.4,503.1,495.4,98112.0
489,train/0489.jpg,7,510.5,113.1,709.6,382.6,53657.45
489,train/0489.jpg,1,687.5,104.3,899.3,294.6,40305.54
489,train/0489.jpg,1,705.0,161.5,857.6,284.1,18708.76
489,train/0489.jpg,1,729.7,153.4,864.0,262.1,14598.41
489,train/0489.jpg,2,854.9,181.5,939.1999999999999,370.1,15898.98
489,train/0489.jpg,7,613.3,138.8,892.4,543.5,112951.77
489,train/0489.jpg,7,325.3,372.8,756.5,933.5999999999999,241816.96
489,train/0489.jpg,5,547.0,393.5,658.2,501.5,12009.6
489,train/0489.jpg,1,549.6,476.1,624.5,521.1,3370.5
489,train/0489.jpg,5,438.6,561.1,503.6,614.6,3477.5
489,train/0489.jpg,5,416.5,593.3,446.7,631.1999999999999,1144.58
489,train/0489.jpg,1,487.6,524.2,519.3000000000001,574.0,1578.66
490,train/0490.jpg,7,208.3,268.2,723.3,913.3,332226.5
491,train/0491.jpg,0,121.9,252.6,798.5,807.6,375513.0
492,train/0492.jpg,2,529.8,426.4,737.8,570.8,30035.2
492,train/0492.jpg,2,528.9,389.3,741.0,464.6,15971.13
492,train/0492.jpg,2,504.6,318.0,712.9000000000001,454.0,28328.8
493,train/0493.jpg,4,185.5,121.3,625.5,345.1,98472.0
493,train/0493.jpg,7,612.1,141.8,818.6,185.60000000000002,9044.7
493,train/0493.jpg,2,469.6,164.9,839.1,348.0,67655.45
493,train/0493.jpg,5,729.8,158.9,856.5999999999999,354.0,24738.68
493,train/0493.jpg,0,749.3,778.2,899.5,873.8000000000001,14359.12
493,train/0493.jpg,5,689.2,614.4,938.4000000000001,832.0,54225.92
493,train/0493.jpg,0,552.9,536.2,676.1999999999999,657.3000000000001,14931.63
493,train/0493.jpg,0,236.4,588.4,325.0,673.3,7522.14
493,train/0493.jpg,2,296.3,586.7,512.9,718.3000000000001,28504.56
493,train/0493.jpg,5,334.2,512.2,572.1,668.6,37207.56
493,train/0493.jpg,2,207.4,704.4,500.70000000000005,833.7,37923.69
493,train/0493.jpg,0,200.0,771.8,218.7,817.0999999999999,847.11
493,train/0493.jpg,7,131.3,556.4,288.0,666.1999999999999,17205.66
493,train/0493.jpg,7,67.3,707.6,152.6,780.9,6252.49
493,train/0493.jpg,6,262.5,352.7,335.4,450.9,7158.78
493,train/0493.jpg,7,204.4,384.7,331.5,486.0,12875.23
493,train/0493.jpg,0,228.1,446.9,377.7,527.1,11997.92
493,train/0493.jpg,0,339.6,353.1,406.6,555.8,13580.9
493,train/0493.jpg,0,840.6,435.1,939.9,485.1,4965.0
493,train/0493.jpg,0,741.3,466.4,926.8,578.0,20701.8
493,train/0493.jpg,0,493.0,675.6,594.0,745.2,7029.6
493,train/0493.jpg,0,563.0,709.6,665.5,762.7,5442.75
494,train/0494.jpg,0,213.3,426.9,791.3,783.7,206230.4
495,train/0495.jpg,9,234.7,58.4,685.4,1003.6999999999999,426046.71
496,train/0496.jpg,0,227.9,266.9,619.3,800.5,208851.04
497,train/0497.jpg,9,87.4,43.7,964.4,903.1,753693.8
498,train/0498.jpg,0,303.0,171.3,556.5,704.0,135039.45
498,train/0498.jpg,7,296.1,218.4,443.70000000000005,658.6,64973.52
499,train/0499.jpg,4,160.5,321.7,183.1,357.3,804.56
499,train/0499.jpg,7,139.9,102.3,754.1999999999999,972.5999999999999,534625.29
500,train/0500.jpg,0,293.6,371.3,492.70000000000005,504.9,26599.76
500,train/0500.jpg,0,245.2,284.7,278.7,323.8,1309.85
500,train/0500.jpg,0,158.1,289.8,350.79999999999995,381.70000000000005,17709.13
500,train/0500.jpg,5,400.6,594.3,684.7,826.4,65939.61
500,train/0500.jpg,7,827.6,607.7,889.6,692.8000000000001,5276.2
500,train/0500.jpg,0,916.0,433.5,953.6,461.4,1049.04
500,train/0500.jpg,0,873.3,495.0,917.0,544.3,2154.41
500,train/0500.jpg,0,829.3,449.0,965.0999999999999,572.4,16757.72
501,train/0501.jpg,3,264.6,429.7,679.1,647.1,90112.3
502,train/0502.jpg,7,127.7,422.9,721.3000000000001,848.5999999999999,252695.52
502,train/0502.jpg,5,337.6,533.8,408.0,590.9,4019.84
502,train/0502.jpg,3,284.1,578.5,390.1,620.7,4473.2
503,train/0503.jpg,6,307.3,212.7,706.3,772.4000000000001,223320.3
503,train/0503.jpg,0,494.5,299.3,649.4,423.20000000000005,19192.11
504,train/0504.jpg,1,694.5,245.6,970.8,554.9,85459.59
504,train/0504.jpg,1,233.0,352.5,814.1,650.9,173400.24
504,train/0504.jpg,0,297.7,364.7,620.4,617.9,81707.64
504,train/0504.jpg,0,711.4,426.2,854.5999999999999,524.2,14033.6
505,train/0505.jpg,1,123.3,296.6,892.6999999999999,794.4000000000001,383007.32
506,train/0506.jpg,0,200.5,368.0,845.9,760.1,253061.34
507,train/0507.jpg,1,0.0,474.2,937.0,853.9,355778.9
507,train/0507.jpg,1,505.6,477.5,685.1,566.6,15993.45
507,train/0507.jpg,5,83.0,652.4,272.6,766.9,21709.2
507,train/0507.jpg,5,125.3,515.3,259.4,617.9,13758.66
507,train/0507.jpg,0,169.3,613.6,236.0,651.9,2554.61
507,train/0507.jpg,5,275.6,474.4,466.90000000000003,602.7,24543.79
507,train/0507.jpg,5,265.1,646.1,434.8,760.1,19345.8
507,train/0507.jpg,5,214.3,534.3,381.9,652.5999999999999,19827.08
507,train/0507.jpg,1,373.8,474.7,622.4,748.5,68066.68
507,train/0507.jpg,5,581.4,534.1,856.0,734.0,54892.54
507,train/0507.jpg,5,436.1,529.0,693.8,655.2,32521.74
507,train/0507.jpg,6,0.0,270.2,1023.7,959.2,705329.3
507,train/0507.jpg,6,0.0,0.0,1023.7,427.9,438041.23
507,train/0507.jpg,7,142.9,124.7,875.0,340.6,158060.39
507,train/0507.jpg,5,451.0,610.3,616.6,749.0,22968.72
508,train/0508.jpg,3,64.0,217.7,586.8,530.3,163427.28
509,train/0509.jpg,0,330.5,115.8,578.0,849.5,181590.75
509,train/0509.jpg,5,324.1,341.1,875.7,622.0,154944.44
510,train/0510.jpg,2,332.5,372.8,523.5,604.7,44292.9
510,train/0510.jpg,1,330.8,377.4,524.5,510.0,25684.62
510,train/0510.jpg,0,316.3,294.6,539.1,389.8,21210.56
511,train/0511.jpg,3,219.1,414.2,681.3,723.8,143097.12
512,train/0512.jpg,0,296.4,194.0,760.7,920.3,337221.09
513,train/0513.jpg,3,371.9,402.7,604.4,631.9,53289.0
513,train/0513.jpg,0,360.7,468.6,623.3,623.8,40755.52
514,train/0514.jpg,7,195.8,75.9,771.8,914.3,482918.4
515,train/0515.jpg,7,0.0,632.2,66.5,892.3000000000001,17296.65
515,train/0515.jpg,9,13.7,775.1,1023.7,994.9000000000001,221998.0
515,train/0515.jpg,9,9.7,598.3,1021.5,811.3,215513.4
515,train/0515.jpg,9,0.0,417.9,1023.7,653.2,240876.61
515,train/0515.jpg,9,57.1,207.2,1023.7,473.7,257598.9
515,train/0515.jpg,9,55.9,49.1,1023.8,284.40000000000003,227746.87
516,train/0516.jpg,3,263.4,422.9,724.0999999999999,738.2,145258.71
517,train/0517.jpg,7,660.8,178.1,986.4,693.8000000000001,167911.92
517,train/0517.jpg,7,344.1,664.0,437.3,808.3,13448.76
517,train/0517.jpg,7,284.2,242.8,589.5,526.2,86522.02
517,train/0517.jpg,7,351.2,352.8,571.4,833.6,105872.16
517,train/0517.jpg,1,62.7,515.7,386.0,903.4000000000001,125343.41
517,train/0517.jpg,1,93.0,279.7,409.4,567.2,90965.0
517,train/0517.jpg,1,210.5,497.4,380.2,603.4,17988.2
517,train/0517.jpg,0,68.1,499.1,173.0,595.9,10154.32
517,train/0517.jpg,6,723.0,178.1,960.2,269.2,21608.92
518,train/0518.jpg,1,136.8,345.4,803.5999999999999,817.5,314796.28
519,train/0519.jpg,7,226.9,51.0,796.0,856.3,458296.23
519,train/0519.jpg,0,528.0,136.0,672.4,432.6,42829.04
520,train/0520.jpg,2,442.6,526.7,630.2,700.9000000000001,32679.92
520,train/0520.jpg,5,424.3,448.3,644.1,549.6,22265.74
521,train/0521.jpg,0,729.7,168.6,750.0,341.29999999999995,3505.81
521,train/0521.jpg,5,638.2,335.9,857.1,795.8,100672.11
521,train/0521.jpg,0,401.0,276.3,423.1,412.1,3001.18
521,train/0521.jpg,5,328.1,412.1,487.8,761.2,55751.27
521,train/0521.jpg,1,666.4,538.8,839.0999999999999,718.5999999999999,31051.46
521,train/0521.jpg,1,344.9,554.3,475.2,693.5,18137.76
522,train/0522.jpg,5,223.2,670.0,364.1,774.4,14709.96
522,train/0522.jpg,1,408.0,389.3,826.2,788.3,166861.8
523,train/0523.jpg,5,313.9,371.8,743.4,810.0,188206.9
523,train/0523.jpg,5,345.9,375.5,717.7,472.7,36138.96
523,train/0523.jpg,5,341.1,317.0,719.3,459.9,54044.78
523,train/0523.jpg,1,355.6,277.7,702.8,391.79999999999995,39615.52
523,train/0523.jpg,1,401.8,271.6,652.2,337.0,16376.16
523,train/0523.jpg,1,463.2,307.8,640.5,368.1,10691.19
523,train/0523.jpg,1,392.4,320.0,511.79999999999995,346.1,3116.34
524,train/0524.jpg,1,150.3,453.8,852.3,874.9000000000001,295612.2
525,train/0525.jpg,7,131.6,104.0,848.9,769.5,477363.15
526,train/0526.jpg,0,180.8,254.0,819.8,814.8,358351.2
527,train/0527.jpg,1,88.4,392.6,185.9,487.1,9213.75
527,train/0527.jpg,3,121.6,293.6,546.2,659.1,155191.3
528,train/0528.jpg,0,396.2,607.8,779.4,1021.9,158683.12
528,train/0528.jpg,1,580.3,531.3,983.5999999999999,855.0,130548.21
528,train/0528.jpg,7,366.2,256.7,597.1,742.3,112125.04
528,train/0528.jpg,7,254.7,361.3,428.7,700.3,58986.0
528,train/0528.jpg,7,52.8,385.4,276.3,712.2,73039.8
528,train/0528.jpg,7,0.0,415.5,88.1,671.8,22580.03
528,train/0528.jpg,1,268.2,673.5,418.79999999999995,740.9,10150.44
528,train/0528.jpg,1,107.4,713.5,152.10000000000002,768.0,2436.15
529,train/0529.jpg,5,94.5,397.9,963.8,890.9,428564.9
530,train/0530.jpg,0,381.3,513.5,533.3,686.2,26250.4
530,train/0530.jpg,0,224.8,299.7,522.8,481.0,54027.4
530,train/0530.jpg,5,481.2,510.5,780.5,913.3,120558.04
531,train/0531.jpg,9,231.1,158.8,827.9,854.7,415313.12
532,train/0532.jpg,1,199.9,500.1,347.70000000000005,754.7,37629.88
532,train/0532.jpg,7,915.0,305.1,958.4,422.6,5099.5
532,train/0532.jpg,7,667.4,314.2,814.2,560.0,36083.44
532,train/0532.jpg,7,733.7,153.4,979.0,464.6,76337.36
532,train/0532.jpg,7,784.8,387.4,1009.8,728.0999999999999,76657.5
532,train/0532.jpg,1,372.8,384.7,602.4,694.2,71061.2
532,train/0532.jpg,7,480.8,390.4,729.4,782.9,97575.5
532,train/0532.jpg,7,433.3,634.2,719.0,956.2,91995.4
532,train/0532.jpg,2,364.2,432.1,443.7,521.2,7083.45
532,train/0532.jpg,1,425.1,434.8,484.8,535.0,5981.94
532,train/0532.jpg,7,777.1,141.5,817.7,172.0,1238.3
532,train/0532.jpg,0,733.2,193.0,762.7,249.6,1669.7
532,train/0532.jpg,7,698.2,321.4,755.9000000000001,359.29999999999995,2186.83
532,train/0532.jpg,7,710.1,479.5,935.4000000000001,866.9,87281.22
533,train/0533.jpg,7,182.6,166.3,313.9,549.6,50327.29
533,train/0533.jpg,7,301.5,190.0,439.9,511.7,44523.28
533,train/0533.jpg,7,268.2,367.1,415.2,747.7,55948.2
533,train/0533.jpg,7,523.2,312.6,649.7,558.4000000000001,31093.7
533,train/0533.jpg,7,540.7,303.4,614.1,349.79999999999995,3405.76
533,train/0533.jpg,7,616.1,305.4,744.9000000000001,582.4,35677.6
533,train/0533.jpg,7,560.0,459.2,814.5,820.9,92052.65
533,train/0533.jpg,7,415.5,349.1,564.6,518.8,25302.27
533,train/0533.jpg,7,341.1,176.4,427.70000000000005,238.0,5334.56
533,train/0533.jpg,7,402.8,141.5,564.6,386.3,39608.64
533,train/0533.jpg,7,402.8,435.5,623.0,850.7,91427.04
533,train/0533.jpg,7,700.2,311.9,978.5,695.2,106672.39
533,train/0533.jpg,0,696.6,386.4,733.4,419.9,1232.8
533,train/0533.jpg,0,693.1,324.7,742.4,376.5,2553.74
534,train/0534.jpg,5,0.3,198.6,497.1,763.2,280493.28
534,train/0534.jpg,1,493.4,247.6,550.6,792.6,31174.0
534,train/0534.jpg,0,537.1,207.0,671.5,804.6,80317.44
534,train/0534.jpg,0,665.1,185.9,873.4000000000001,835.0,135207.53
535,train/0535.jpg,7,751.5,121.2,1023.8,703.3000000000001,158505.83
535,train/0535.jpg,7,446.7,65.0,821.0,871.3,301798.09
535,train/0535.jpg,7,0.0,0.0,476.2,1023.7,487485.94
536,train/0536.jpg,7,359.8,369.9,643.1,774.5999999999999,114651.51
537,train/0537.jpg,9,546.2,193.5,849.9000000000001,369.8,53542.31
537,train/0537.jpg,9,454.4,176.8,796.0999999999999,413.8,80982.9
537,train/0537.jpg,0,957.6,64.8,1004.3000000000001,83.3,863.95
538,train/0538.jpg,7,164.9,242.8,426.29999999999995,413.5,44620.98
539,train/0539.jpg,4,393.9,481.5,762.2,661.0,66109.85
539,train/0539.jpg,7,888.9,127.0,1009.3,302.1,21082.04
540,train/0540.jpg,1,145.9,509.0,417.5,746.0,64369.2
540,train/0540.jpg,2,487.3,421.6,823.6,600.9000000000001,60298.59
540,train/0540.jpg,5,778.5,432.5,902.4,613.8,22463.07
541,train/0541.jpg,7,157.8,351.7,731.8,626.2,157563.0
542,train/0542.jpg,2,251.9,228.8,872.9,777.4000000000001,340680.6
543,train/0543.jpg,7,0.0,0.0,1022.0,1008.1,1030278.2
543,train/0543.jpg,1,251.2,228.6,899.3,929.6,454318.1
543,train/0543.jpg,3,454.6,25.7,536.4,228.89999999999998,16621.76
543,train/0543.jpg,3,396.4,216.4,498.5,354.9,14140.85
543,train/0543.jpg,3,345.1,317.6,501.5,482.8,25837.28
543,train/0543.jpg,3,512.3,102.6,597.5999999999999,159.8,4879.16
543,train/0543.jpg,3,479.5,124.3,753.0,468.3,94084.0
543,train/0543.jpg,3,559.7,380.3,780.9000000000001,597.0,47934.04
544,train/0544.jpg,7,98.8,89.4,507.2,844.9,308546.2
544,train/0544.jpg,7,498.3,257.7,825.9000000000001,792.4000000000001,175167.72
545,train/0545.jpg,7,105.3,450.5,746.0,802.5,225526.4
546,train/0546.jpg,7,490.5,420.4,880.3,571.4,58859.8
546,train/0546.jpg,7,471.8,535.4,903.0,778.8,104954.08
546,train/0546.jpg,0,199.1,509.9,351.2,647.4,20913.75
546,train/0546.jpg,0,144.2,508.7,230.2,647.2,11911.0
546,train/0546.jpg,0,0.0,371.2,151.2,726.8,53766.72
546,train/0546.jpg,3,0.0,410.0,49.3,433.0,1133.9
546,train/0546.jpg,7,376.1,599.6,796.7,858.6,108935.4
547,train/0547.jpg,7,205.5,267.7,678.2,623.0,167950.31
547,train/0547.jpg,7,402.3,271.7,630.2,392.1,27439.16
548,train/0548.jpg,3,197.3,333.2,793.4000000000001,649.5,188546.43
549,train/0549.jpg,7,72.8,446.2,253.60000000000002,581.6,24480.32
549,train/0549.jpg,7,102.9,322.8,734.1,704.8,241118.4
550,train/0550.jpg,1,856.6,197.8,1023.7,360.3,27153.75
550,train/0550.jpg,0,510.7,159.2,810.9,288.9,38935.94
550,train/0550.jpg,0,514.3,132.4,550.4,198.10000000000002,2371.77
550,train/0550.jpg,0,449.3,181.8,518.4,270.5,6129.17
550,train/0550.jpg,3,557.0,283.1,595.6,331.90000000000003,1883.68
550,train/0550.jpg,0,530.5,279.7,564.5,336.9,1944.8
550,train/0550.jpg,0,262.1,267.9,585.9000000000001,429.79999999999995,52423.22
550,train/0550.jpg,2,477.7,224.8,538.9,345.4,7380.72
550,train/0550.jpg,1,51.0,0.0,527.2,281.1,133859.82
550,train/0550.jpg,7,475.2,0.0,768.5,393.8,115501.54
550,train/0550.jpg,7,684.4,0.0,1023.7,246.9,83773.17
550,train/0550.jpg,0,188.2,310.5,231.6,364.0,2321.9
550,train/0550.jpg,1,297.1,242.8,563.5,709.8,124408.8
550,train/0550.jpg,0,502.1,411.4,589.0,510.29999999999995,8594.41
550,train/0550.jpg,3,609.5,420.6,650.9,469.70000000000005,2032.74
550,train/0550.jpg,1,126.0,323.0,487.9,748.0,153807.5
550,train/0550.jpg,5,256.8,400.6,423.4,639.7,39834.06
550,train/0550.jpg,7,283.2,386.7,497.79999999999995,615.9,49186.32
550,train/0550.jpg,7,505.9,711.8,702.7,833.4,23930.88
550,train/0550.jpg,1,541.5,302.4,887.9,794.4,170428.8
550,train/0550.jpg,5,259.0,0.0,481.7,233.7,52044.99
550,train/0550.jpg,7,198.1,27.1,465.0,247.2,58744.69
551,train/0551.jpg,0,58.9,0.0,211.3,211.6,32247.84
551,train/0551.jpg,0,290.5,363.3,808.8,862.1,258528.04
552,train/0552.jpg,1,485.1,794.4,533.4,858.1,3076.71
552,train/0552.jpg,7,628.8,0.0,781.9,169.7,25981.07
552,train/0552.jpg,7,678.1,144.6,811.4000000000001,444.6,39990.0
552,train/0552.jpg,7,365.2,697.9,491.7,855.0,19873.15
552,train/0552.jpg,7,298.2,281.1,652.5,808.0,186680.67
552,train/0552.jpg,6,618.4,435.1,977.0,988.1,198305.8
552,train/0552.jpg,6,677.6,565.8,841.7,786.5999999999999,36233.28
552,train/0552.jpg,6,691.0,493.4,926.2,747.7,59811.36
552,train/0552.jpg,7,614.1,239.1,774.9000000000001,520.2,45200.88
552,train/0552.jpg,7,0.0,628.5,123.2,1011.8,47222.56
552,train/0552.jpg,7,56.4,804.6,490.4,1023.7,95089.4
552,train/0552.jpg,7,85.8,544.2,414.90000000000003,998.6,149543.04
552,train/0552.jpg,7,332.4,99.9,702.7,433.1,123383.96
552,train/0552.jpg,0,961.5,793.7,1023.7,859.4000000000001,4086.54
552,train/0552.jpg,0,618.7,707.0,940.5,927.8,71053.44
553,train/0553.jpg,9,287.8,276.3,796.8,525.2,126690.1
553,train/0553.jpg,9,396.2,574.2,709.4,788.0,66962.16
554,train/0554.jpg,7,333.5,491.4,1023.6,1023.6999999999999,367340.23
554,train/0554.jpg,5,206.9,105.7,685.4,571.5,222885.3
554,train/0554.jpg,1,868.6,577.8,1023.7,872.9,45770.01
554,train/0554.jpg,5,392.5,462.2,945.1,875.9,228610.62
555,train/0555.jpg,8,454.6,374.9,617.9000000000001,534.0999999999999,25997.36
555,train/0555.jpg,8,513.3,523.5,596.5999999999999,765.3,20141.94
556,train/0556.jpg,0,219.8,508.7,811.0,690.5,107480.16
556,train/0556.jpg,1,199.8,352.3,826.3,738.8,242142.25
557,train/0557.jpg,8,794.0,352.6,986.9,723.5,71546.61
557,train/0557.jpg,8,108.3,574.5,604.5,678.3,51505.56
557,train/0557.jpg,8,94.9,337.2,586.7,443.9,52475.06
558,train/0558.jpg,0,597.6,564.5,705.3000000000001,645.1,8680.62
558,train/0558.jpg,1,597.8,373.5,759.5999999999999,620.0,39883.7
558,train/0558.jpg,1,613.3,371.8,680.3,489.6,7892.6
558,train/0558.jpg,1,704.8,202.2,1023.8,402.29999999999995,63831.9
558,train/0558.jpg,1,306.8,0.0,449.0,127.3,18102.06
558,train/0558.jpg,1,433.0,7.1,484.3,129.0,6253.47
558,train/0558.jpg,1,469.3,0.0,818.8,392.8,137283.6
558,train/0558.jpg,3,55.6,103.3,639.0,945.0999999999999,491106.12
559,train/0559.jpg,0,307.8,317.7,613.6,504.1,57001.12
559,train/0559.jpg,0,584.8,411.4,635.5999999999999,452.29999999999995,2077.72
560,train/0560.jpg,6,480.8,938.9,781.8,1023.6999999999999,25524.8
560,train/0560.jpg,6,481.2,916.8,777.5,1023.6999999999999,31674.47
560,train/0560.jpg,6,225.5,677.8,492.3,895.1999999999999,58002.32
560,train/0560.jpg,6,472.4,768.8,787.3,1008.0,75324.08
560,train/0560.jpg,1,768.3,909.7,1023.5999999999999,1023.7,29104.2
560,train/0560.jpg,7,281.1,673.3,319.70000000000005,721.8,1872.1
560,train/0560.jpg,7,312.2,662.6,446.29999999999995,738.3000000000001,10151.37
560,train/0560.jpg,7,276.3,503.6,536.4000000000001,684.7,47104.11
