id,file_name,class,x,y,w,h,area
816,train/0816.jpg,7,406.1,406.0,134.1,129.4,17352.54
816,train/0816.jpg,7,360.4,431.7,135.4,183.2,24805.28
816,train/0816.jpg,7,46.5,87.7,80.0,154.8,12384.0
816,train/0816.jpg,5,285.5,506.6,82.5,51.1,4215.75
816,train/0816.jpg,5,284.4,529.6,77.0,50.8,3911.6
816,train/0816.jpg,0,723.8,551.3,95.0,142.9,13575.5
816,train/0816.jpg,1,753.3,633.6,84.6,35.6,3011.76
816,train/0816.jpg,1,766.2,662.0,45.7,31.8,1453.26
816,train/0816.jpg,0,775.4,567.2,50.0,67.7,3385.0
816,train/0816.jpg,7,382.7,534.3,171.4,357.9,61344.06
816,train/0816.jpg,7,240.5,564.8,167.1,344.7,57599.37
816,train/0816.jpg,7,541.7,547.6,207.7,371.8,77222.86
816,train/0816.jpg,1,896.3,293.6,59.4,358.9,21318.66
816,train/0816.jpg,5,421.8,197.1,91.2,140.9,12850.08
816,train/0816.jpg,5,335.0,314.2,210.3,146.6,30829.98
817,train/0817.jpg,0,130.0,230.3,562.5,541.2,304425.0
818,train/0818.jpg,0,377.9,120.6,82.3,116.6,9596.18
818,train/0818.jpg,5,182.5,235.2,579.4,745.4,431884.76
818,train/0818.jpg,1,241.8,563.3,479.2,372.3,178406.16
819,train/0819.jpg,1,511.7,459.2,83.6,111.4,9313.04
819,train/0819.jpg,1,591.0,450.7,74.4,120.2,8942.88
819,train/0819.jpg,1,637.0,463.2,83.0,50.1,4158.3
819,train/0819.jpg,6,932.8,528.9,90.9,286.5,26042.85
819,train/0819.jpg,6,734.0,521.1,289.8,405.7,117571.86
819,train/0819.jpg,6,597.3,502.9,264.4,480.5,127044.2
819,train/0819.jpg,6,542.5,567.2,147.0,385.4,56653.8
819,train/0819.jpg,6,0.0,479.2,555.7,544.5,302578.65
819,train/0819.jpg,0,538.4,950.5,60.7,73.1,4437.17
819,train/0819.jpg,6,842.7,420.9,181.1,129.0,23361.9
819,train/0819.jpg,0,686.5,397.2,180.1,169.3,30490.93
819,train/0819.jpg,6,710.9,431.1,222.0,136.1,30214.2
819,train/0819.jpg,6,590.7,94.5,287.2,405.7,116517.04
819,train/0819.jpg,6,451.3,61.0,165.6,464.6,76937.76
819,train/0819.jpg,6,286.2,29.1,190.7,496.8,94739.76
819,train/0819.jpg,6,46.5,29.8,255.0,480.8,122604.0
819,train/0819.jpg,6,0.0,0.0,132.1,540.4,71386.84
819,train/0819.jpg,0,114.5,22.3,186.9,32.8,6130.32
819,train/0819.jpg,0,611.6,101.9,69.8,24.0,1675.2
819,train/0819.jpg,0,580.8,488.0,77.7,10.5,815.85
819,train/0819.jpg,0,578.8,519.8,354.8,54.9,19478.52
820,train/0820.jpg,3,278.7,443.4,508.6,180.3,91700.58
821,train/0821.jpg,8,328.1,634.2,144.3,179.3,25872.99
821,train/0821.jpg,8,137.8,606.5,228.9,143.7,32892.93
821,train/0821.jpg,3,500.1,172.7,354.9,482.0,171061.8
822,train/0822.jpg,1,340.7,438.3,391.8,148.8,58299.84
823,train/0823.jpg,0,585.3,0.0,438.3,646.4,283317.12
823,train/0823.jpg,1,0.0,290.7,977.0,469.1,458310.7
823,train/0823.jpg,1,150.1,318.2,694.0,200.0,138800.0
823,train/0823.jpg,1,366.0,397.1,443.5,82.5,36588.75
823,train/0823.jpg,1,728.9,478.8,72.3,25.2,1821.96
823,train/0823.jpg,5,348.5,149.8,243.0,181.7,44153.1
823,train/0823.jpg,5,228.2,431.8,507.5,84.3,42782.25
823,train/0823.jpg,5,363.3,187.4,387.9,188.9,73274.31
824,train/0824.jpg,5,1011.0,464.9,12.7,30.5,387.35
824,train/0824.jpg,5,945.3,315.9,78.5,42.3,3320.55
824,train/0824.jpg,6,929.8,334.9,94.0,51.1,4803.4
824,train/0824.jpg,7,936.6,487.3,87.1,388.1,33803.51
824,train/0824.jpg,5,917.1,383.0,106.7,82.3,8781.41
824,train/0824.jpg,7,516.3,374.9,122.4,303.4,37136.16
824,train/0824.jpg,7,352.0,291.2,176.5,246.9,43577.85
824,train/0824.jpg,7,113.8,556.0,50.0,108.0,5400.0
824,train/0824.jpg,7,101.6,410.1,106.9,179.1,19145.79
824,train/0824.jpg,7,43.7,605.1,106.7,223.2,23815.44
824,train/0824.jpg,7,143.0,224.5,233.4,234.7,54778.98
824,train/0824.jpg,7,366.5,485.6,229.8,490.0,112602.0
824,train/0824.jpg,7,142.0,409.1,240.8,491.7,118401.36
824,train/0824.jpg,7,581.8,228.9,430.5,648.8,279308.4
824,train/0824.jpg,7,272.0,478.8,38.1,61.3,2335.53
825,train/0825.jpg,2,337.1,184.3,382.9,644.4,246740.76
826,train/0826.jpg,1,190.3,39.1,685.4,871.1,597051.94
826,train/0826.jpg,1,459.9,350.5,386.7,222.5,86040.75
826,train/0826.jpg,0,312.9,272.5,284.1,253.2,71934.12
826,train/0826.jpg,7,852.3,357.6,171.3,603.9,103448.07
826,train/0826.jpg,0,923.1,950.6,100.6,30.2,3038.12
827,train/0827.jpg,4,65.8,398.2,671.2,329.5,221160.4
828,train/0828.jpg,6,249.7,285.5,477.7,633.2,302479.64
829,train/0829.jpg,5,27.0,0.0,996.6,1023.5,1020020.1
829,train/0829.jpg,3,318.0,191.3,149.9,223.7,33532.63
829,train/0829.jpg,3,203.9,250.7,147.5,192.9,28452.75
829,train/0829.jpg,3,198.0,398.0,174.1,209.4,36456.54
829,train/0829.jpg,3,324.4,356.7,148.7,213.6,31762.32
829,train/0829.jpg,3,437.7,540.1,148.7,196.1,29160.07
830,train/0830.jpg,5,0.0,0.0,223.1,867.3,193494.63
830,train/0830.jpg,5,205.9,54.7,234.4,777.6,182269.44
830,train/0830.jpg,4,952.3,403.1,71.4,339.3,24226.02
830,train/0830.jpg,5,532.7,95.8,159.4,146.2,23304.28
830,train/0830.jpg,5,607.7,241.3,172.7,614.4,106106.88
830,train/0830.jpg,5,345.5,199.3,348.1,816.9,284362.89
831,train/0831.jpg,7,179.0,411.4,357.8,577.4,206593.72
831,train/0831.jpg,7,565.6,74.2,292.6,555.0,162393.0
831,train/0831.jpg,7,404.8,297.3,285.7,379.6,108451.72
831,train/0831.jpg,7,596.8,193.7,59.9,57.2,3426.28
832,train/0832.jpg,1,0.0,27.8,304.5,419.2,127646.4
832,train/0832.jpg,1,641.0,289.2,115.0,104.6,12029.0
832,train/0832.jpg,5,726.6,294.9,283.7,347.8,98670.86
833,train/0833.jpg,0,0.0,40.1,500.8,390.3,195462.24
833,train/0833.jpg,0,403.3,65.5,86.0,43.2,3715.2
833,train/0833.jpg,0,367.7,69.6,75.2,52.1,3917.92
833,train/0833.jpg,0,282.4,45.2,64.7,37.1,2400.37
833,train/0833.jpg,0,272.3,74.9,63.0,20.6,1297.8
833,train/0833.jpg,0,317.6,89.7,34.5,19.6,676.2
833,train/0833.jpg,0,269.2,87.1,54.5,37.8,2060.1
833,train/0833.jpg,0,221.8,22.9,81.6,63.5,5181.6
833,train/0833.jpg,0,195.4,21.1,60.3,55.6,3352.68
833,train/0833.jpg,0,129.4,27.4,71.1,33.8,2403.18
833,train/0833.jpg,0,14.9,21.1,42.3,30.2,1277.46
833,train/0833.jpg,0,2.4,43.2,55.2,25.9,1429.68
833,train/0833.jpg,4,607.2,150.6,138.5,276.6,38309.1
833,train/0833.jpg,4,564.1,97.3,70.8,331.4,23463.12
833,train/0833.jpg,4,501.5,113.5,70.4,41.1,2893.44
833,train/0833.jpg,4,443.6,148.6,137.8,274.0,37757.2
833,train/0833.jpg,4,351.2,84.3,101.2,323.8,32768.56
833,train/0833.jpg,4,306.8,108.7,85.3,156.7,13366.51
833,train/0833.jpg,4,222.5,161.8,224.8,370.5,83288.4
833,train/0833.jpg,4,745.7,272.8,68.1,233.7,15914.97
833,train/0833.jpg,4,582.8,349.7,21.0,71.6,1503.6
833,train/0833.jpg,4,574.6,208.3,215.0,502.1,107951.5
833,train/0833.jpg,4,411.4,214.3,220.4,570.4,125716.16
833,train/0833.jpg,4,717.9,203.9,305.8,487.9,149199.82
833,train/0833.jpg,4,210.3,259.0,277.3,629.1,174449.43
833,train/0833.jpg,0,47.1,27.2,47.1,38.6,1818.06
833,train/0833.jpg,0,71.1,45.0,101.9,34.5,3515.55
833,train/0833.jpg,0,181.5,47.0,45.7,49.3,2253.01
833,train/0833.jpg,0,153.4,65.8,59.6,42.7,2544.92
833,train/0833.jpg,0,75.9,67.8,91.4,40.6,3710.84
833,train/0833.jpg,0,205.2,73.1,85.0,48.8,4148.0
833,train/0833.jpg,0,0.0,302.0,286.1,721.8,206506.98
834,train/0834.jpg,0,42.3,350.0,494.1,200.1,98869.41
835,train/0835.jpg,1,320.0,391.4,357.9,159.5,57085.05
836,train/0836.jpg,2,405.7,357.3,387.7,281.7,109215.09
836,train/0836.jpg,1,903.8,444.2,119.9,206.2,24723.38
836,train/0836.jpg,7,608.2,906.4,142.9,117.3,16762.17
837,train/0837.jpg,2,320.0,410.2,309.5,234.2,72484.9
838,train/0838.jpg,1,0.0,0.0,1023.7,1023.7,1047961.69
838,train/0838.jpg,0,475.9,269.2,55.4,74.5,4127.3
838,train/0838.jpg,0,0.0,257.7,153.1,177.4,27159.94
838,train/0838.jpg,1,183.4,257.0,295.9,470.3,139161.77
838,train/0838.jpg,0,36.6,725.0,130.0,228.9,29757.0
838,train/0838.jpg,7,233.9,288.8,187.4,278.7,52228.38
838,train/0838.jpg,0,155.9,552.0,276.1,328.8,90781.68
838,train/0838.jpg,0,369.3,263.8,255.5,244.1,62367.55
838,train/0838.jpg,7,449.3,250.2,574.5,718.2,412605.9
839,train/0839.jpg,0,782.2,337.9,241.5,685.7,165596.55
839,train/0839.jpg,7,797.0,211.3,112.0,131.7,14750.4
839,train/0839.jpg,0,505.1,533.3,390.9,490.3,191658.27
839,train/0839.jpg,5,639.5,346.8,163.6,398.2,65145.52
839,train/0839.jpg,1,730.4,325.4,293.3,198.8,58308.04
839,train/0839.jpg,1,857.4,265.5,166.3,77.5,12888.25
839,train/0839.jpg,1,810.9,269.5,120.9,83.6,10107.24
839,train/0839.jpg,0,303.0,324.4,357.1,585.5,209082.05
839,train/0839.jpg,4,465.0,430.7,217.9,161.9,35278.01
839,train/0839.jpg,1,543.2,442.2,88.9,144.9,12881.61
839,train/0839.jpg,7,483.3,690.1,51.8,52.5,2719.5
839,train/0839.jpg,1,500.8,580.1,75.7,132.1,9999.97
839,train/0839.jpg,0,325.6,758.2,392.6,265.5,104235.3
839,train/0839.jpg,0,0.0,231.3,481.8,792.4,381778.32
840,train/0840.jpg,7,306.5,351.2,92.7,152.7,14155.29
840,train/0840.jpg,7,275.3,505.9,61.0,101.6,6197.6
840,train/0840.jpg,7,346.9,231.3,104.9,163.9,17193.11
840,train/0840.jpg,7,149.8,504.9,36.1,98.2,3545.02
840,train/0840.jpg,7,154.2,448.0,143.2,178.5,25561.2
840,train/0840.jpg,7,147.8,602.8,90.4,141.2,12764.48
840,train/0840.jpg,7,32.8,273.9,143.7,255.0,36643.5
840,train/0840.jpg,7,21.8,513.0,145.0,290.5,42122.5
840,train/0840.jpg,7,89.9,516.4,58.2,39.3,2287.26
840,train/0840.jpg,1,580.8,660.3,170.7,136.5,23300.55
840,train/0840.jpg,1,502.1,413.8,214.3,166.3,35638.09
840,train/0840.jpg,1,511.0,439.9,158.7,94.5,14997.15
840,train/0840.jpg,1,517.1,309.5,157.0,148.0,23236.0
840,train/0840.jpg,1,576.8,510.3,180.6,265.8,48003.48
840,train/0840.jpg,1,714.2,483.2,162.3,345.7,56107.11
840,train/0840.jpg,1,753.5,497.1,246.6,264.8,65299.68
840,train/0840.jpg,1,741.3,833.7,109.0,154.1,16796.9
840,train/0840.jpg,1,433.5,659.6,45.7,81.6,3729.12
840,train/0840.jpg,1,262.3,597.3,149.6,182.2,27257.12
840,train/0840.jpg,1,304.0,598.7,164.6,93.1,15324.26
840,train/0840.jpg,1,401.0,647.4,59.9,63.3,3791.67
840,train/0840.jpg,1,357.1,551.3,49.8,71.4,3555.72
840,train/0840.jpg,1,325.1,414.5,34.0,205.9,7000.6
840,train/0840.jpg,1,299.9,457.5,120.4,118.5,14267.4
840,train/0840.jpg,1,380.2,558.4,84.1,72.8,6122.48
840,train/0840.jpg,1,249.1,666.4,103.1,144.6,14908.26
840,train/0840.jpg,7,365.2,305.1,163.3,300.7,49104.31
840,train/0840.jpg,4,446.2,279.7,26.9,76.9,2068.61
840,train/0840.jpg,5,460.7,297.3,39.4,68.1,2683.14
840,train/0840.jpg,7,152.4,236.0,170.7,256.7,43818.69
840,train/0840.jpg,1,565.6,441.2,109.2,86.3,9423.96
841,train/0841.jpg,7,521.1,415.2,128.0,195.4,25011.2
841,train/0841.jpg,1,587.7,393.5,366.5,247.2,90598.8
841,train/0841.jpg,1,113.3,559.1,910.5,445.6,405718.8
841,train/0841.jpg,0,982.3,563.5,41.4,77.9,3225.06
841,train/0841.jpg,9,388.1,607.2,409.7,339.6,139134.12
841,train/0841.jpg,1,184.9,480.8,206.0,256.3,52797.8
841,train/0841.jpg,7,191.7,497.1,270.0,415.2,112104.0
841,train/0841.jpg,0,349.2,683.7,674.5,340.0,229330.0
841,train/0841.jpg,0,807.1,623.1,116.6,203.2,23693.12
841,train/0841.jpg,1,831.2,690.5,192.5,239.1,46026.75
841,train/0841.jpg,6,437.6,494.4,415.0,325.4,135041.0
841,train/0841.jpg,0,211.3,512.3,149.6,226.5,33884.4
841,train/0841.jpg,0,178.5,439.9,155.7,164.9,25674.93
841,train/0841.jpg,1,299.9,300.0,283.4,410.1,116222.34
842,train/0842.jpg,7,486.9,190.0,331.9,661.3,219485.47
842,train/0842.jpg,7,255.2,414.1,191.2,262.4,50170.88
843,train/0843.jpg,1,352.3,509.3,433.5,396.7,171969.45
843,train/0843.jpg,0,347.6,454.7,312.0,248.2,77438.4
843,train/0843.jpg,0,354.7,756.2,129.5,118.9,15397.55
843,train/0843.jpg,0,461.9,66.7,441.5,375.6,165827.4
844,train/0844.jpg,7,614.3,288.0,409.4,596.1,244043.34
844,train/0844.jpg,7,58.9,259.6,674.2,619.4,417599.48
845,train/0845.jpg,1,769.8,587.9,254.0,410.4,104241.6
845,train/0845.jpg,1,19.6,181.2,880.3,842.5,741652.75
845,train/0845.jpg,1,1002.2,501.8,21.6,68.7,1483.92
845,train/0845.jpg,1,691.8,824.6,331.9,199.1,66081.29
846,train/0846.jpg,6,178.1,322.8,611.6,315.2,192776.32
847,train/0847.jpg,7,276.2,329.5,437.1,202.4,88469.04
848,train/0848.jpg,1,292.6,409.1,127.0,80.5,10223.5
848,train/0848.jpg,3,249.2,550.6,63.0,39.9,2513.7
848,train/0848.jpg,3,698.6,623.2,56.2,44.7,2512.14
849,train/0849.jpg,4,304.1,502.9,155.8,332.4,51787.92
849,train/0849.jpg,4,526.9,421.3,209.9,458.2,96176.18
850,train/0850.jpg,0,428.4,373.3,66.4,9.7,644.08
850,train/0850.jpg,0,455.1,317.2,82.3,56.6,4658.18
850,train/0850.jpg,7,483.6,191.2,86.0,45.7,3930.2
850,train/0850.jpg,7,193.7,194.3,246.2,264.9,65218.38
850,train/0850.jpg,1,385.0,251.7,113.1,126.7,14329.77
850,train/0850.jpg,7,168.3,207.0,717.2,575.5,412748.6
851,train/0851.jpg,7,5.6,92.1,960.3,840.8,807420.24
852,train/0852.jpg,7,272.3,245.5,547.0,507.6,277657.2
853,train/0853.jpg,0,43.2,277.7,384.5,549.9,211436.55
853,train/0853.jpg,0,489.9,147.3,407.1,487.6,198501.96
854,train/0854.jpg,5,61.0,126.2,681.3,675.2,460013.76
854,train/0854.jpg,5,531.2,626.6,317.7,262.9,83523.33
855,train/0855.jpg,1,291.2,273.8,446.0,528.3,235621.8
856,train/0856.jpg,5,70.3,336.9,849.8,383.0,325473.4
857,train/0857.jpg,7,91.4,159.5,748.2,774.4,579406.08
858,train/0858.jpg,1,452.0,444.4,33.6,29.3,984.48
858,train/0858.jpg,5,303.1,392.0,471.3,269.0,126779.7
858,train/0858.jpg,0,408.2,605.3,175.8,200.9,35318.22
859,train/0859.jpg,7,299.7,243.6,693.5,643.6,446336.6
859,train/0859.jpg,3,740.9,324.3,68.7,48.8,3352.56
860,train/0860.jpg,7,286.1,194.0,540.1,585.4,316174.54
860,train/0860.jpg,7,360.3,169.1,332.5,147.6,49077.0
861,train/0861.jpg,1,562.5,163.2,141.5,46.7,6608.05
861,train/0861.jpg,1,573.5,184.9,125.7,217.4,27327.18
861,train/0861.jpg,7,717.5,560.4,292.3,335.2,97978.96
861,train/0861.jpg,7,645.1,23.4,378.7,517.1,195825.77
861,train/0861.jpg,7,428.7,144.6,180.8,355.2,64220.16
861,train/0861.jpg,7,537.9,396.2,258.3,407.4,105231.42
861,train/0861.jpg,1,0.0,272.9,575.5,750.7,432027.85
861,train/0861.jpg,3,339.0,586.2,72.1,83.6,6027.56
861,train/0861.jpg,2,358.3,817.8,70.1,73.8,5173.38
861,train/0861.jpg,3,421.6,761.6,47.0,90.8,4267.6
861,train/0861.jpg,0,415.0,746.3,51.0,78.2,3988.2
861,train/0861.jpg,1,123.7,588.9,320.8,288.5,92550.8
861,train/0861.jpg,5,424.4,147.3,73.4,251.9,18489.46
861,train/0861.jpg,5,451.6,120.9,66.8,203.9,13620.52
861,train/0861.jpg,5,517.1,218.1,61.2,113.4,6940.08
861,train/0861.jpg,5,503.6,159.2,78.0,113.8,8876.4
861,train/0861.jpg,7,793.1,683.7,230.6,340.0,78404.0
861,train/0861.jpg,7,898.3,313.6,125.5,317.0,39783.5
861,train/0861.jpg,0,358.9,662.3,81.8,55.2,4515.36
862,train/0862.jpg,0,0.0,716.4,114.5,142.2,16281.9
862,train/0862.jpg,7,378.6,95.7,515.7,789.3,407042.01
862,train/0862.jpg,1,64.7,321.8,113.8,92.2,10492.36
862,train/0862.jpg,1,88.7,346.9,430.7,363.4,156516.38
863,train/0863.jpg,4,429.2,453.1,312.9,160.5,50220.45
863,train/0863.jpg,3,835.0,214.3,89.1,47.7,4250.07
864,train/0864.jpg,1,211.3,0.3,58.9,77.0,4535.3
864,train/0864.jpg,7,577.0,208.8,76.9,42.9,3299.01
864,train/0864.jpg,1,247.9,0.0,420.9,214.1,90114.69
864,train/0864.jpg,1,0.0,0.0,219.1,136.1,29819.51
864,train/0864.jpg,1,644.7,0.0,378.9,1023.7,387879.93
864,train/0864.jpg,1,0.0,66.0,749.4,957.7,717700.38
864,train/0864.jpg,1,352.2,250.4,465.6,549.3,255754.08
865,train/0865.jpg,5,291.2,469.8,336.6,233.7,78663.42
866,train/0866.jpg,3,620.7,470.3,161.5,280.4,45284.6
867,train/0867.jpg,7,164.0,496.6,701.3,253.6,177849.68
868,train/0868.jpg,1,0.0,0.0,1023.7,1023.7,1047961.69
868,train/0868.jpg,0,541.8,375.9,211.3,202.2,42724.86
868,train/0868.jpg,5,277.3,259.3,366.1,558.5,204466.85
869,train/0869.jpg,1,315.8,156.1,345.8,558.8,193233.04
870,train/0870.jpg,7,290.0,81.9,463.2,792.7,367178.64
871,train/0871.jpg,3,366.4,407.4,546.2,199.4,108912.28
872,train/0872.jpg,5,222.4,418.4,39.8,26.5,1054.7
873,train/0873.jpg,5,101.6,688.0,181.5,95.0,17242.5
873,train/0873.jpg,5,614.3,872.9,94.8,75.9,7195.32
873,train/0873.jpg,7,904.1,906.4,119.5,117.3,14017.35
873,train/0873.jpg,5,718.2,617.4,305.4,73.4,22416.36
873,train/0873.jpg,6,125.6,230.3,730.1,395.9,289046.59
873,train/0873.jpg,5,0.0,421.6,203.2,390.6,79369.92
873,train/0873.jpg,0,0.0,439.9,234.3,245.1,57426.93
874,train/0874.jpg,5,643.8,494.9,53.7,42.8,2298.36
874,train/0874.jpg,7,174.8,275.7,508.0,291.0,147828.0
874,train/0874.jpg,7,214.7,537.6,450.0,315.6,142020.0
875,train/0875.jpg,7,500.5,385.0,280.0,338.3,94724.0
876,train/0876.jpg,7,408.4,480.3,246.9,135.6,33479.64
876,train/0876.jpg,1,358.9,489.9,277.3,247.9,68742.67
877,train/0877.jpg,7,249.2,291.3,421.9,290.3,122477.57
877,train/0877.jpg,2,269.5,310.1,369.4,237.0,87547.8
878,train/0878.jpg,1,17.6,385.0,865.9,320.0,277088.0
879,train/0879.jpg,8,546.2,491.7,228.8,174.2,39856.96
879,train/0879.jpg,8,254.9,414.8,228.7,166.6,38101.42
880,train/0880.jpg,4,310.5,218.9,376.9,638.0,240462.2
881,train/0881.jpg,0,366.1,485.1,335.2,210.5,70559.6
882,train/0882.jpg,6,238.1,508.4,312.2,172.7,53916.94
882,train/0882.jpg,2,515.4,436.8,409.1,429.7,175790.27
883,train/0883.jpg,5,354.8,277.3,42.2,118.9,5017.58
883,train/0883.jpg,5,717.2,923.1,203.2,100.6,20441.92
883,train/0883.jpg,5,135.6,824.2,214.9,199.4,42851.06
883,train/0883.jpg,5,139.7,281.1,233.9,520.8,121815.12
883,train/0883.jpg,5,233.7,688.8,97.8,242.8,23745.84
883,train/0883.jpg,0,135.6,719.2,153.9,171.7,26424.63
883,train/0883.jpg,5,243.0,806.3,91.7,142.9,13103.93
883,train/0883.jpg,5,313.4,687.4,418.5,336.3,140741.55
883,train/0883.jpg,5,596.6,592.6,427.2,373.8,159687.36
883,train/0883.jpg,0,820.8,168.3,128.5,602.1,77369.85
883,train/0883.jpg,5,425.1,921.4,192.0,102.3,19641.6
883,train/0883.jpg,5,367.7,228.6,546.8,619.3,338633.24
883,train/0883.jpg,5,426.7,278.3,279.1,618.7,172679.17
883,train/0883.jpg,5,386.5,24.7,637.2,601.7,383403.24
883,train/0883.jpg,5,152.1,0.0,347.2,777.1,269809.12
884,train/0884.jpg,5,92.4,158.5,228.9,500.3,114518.67
884,train/0884.jpg,5,518.8,341.1,450.4,504.6,227271.84
885,train/0885.jpg,7,185.6,505.1,545.2,277.1,151074.92
885,train/0885.jpg,0,119.5,325.3,111.7,106.7,11918.39
886,train/0886.jpg,1,40.6,203.5,847.7,621.7,527015.09
887,train/0887.jpg,5,266.4,390.2,507.6,281.5,142889.4
888,train/0888.jpg,1,213.7,52.6,773.8,334.0,258449.2
888,train/0888.jpg,1,402.3,520.6,621.4,473.1,293984.34
888,train/0888.jpg,1,403.6,368.8,620.0,190.5,118110.0
888,train/0888.jpg,5,66.4,237.2,370.8,639.5,237126.6
888,train/0888.jpg,5,77.2,704.5,871.3,311.6,271497.08
889,train/0889.jpg,7,134.2,288.0,538.7,464.7,250333.89
889,train/0889.jpg,0,332.4,784.2,91.6,43.3,3966.28
890,train/0890.jpg,5,276.8,119.2,598.6,561.8,336293.48
891,train/0891.jpg,0,945.4,384.5,78.2,31.0,2424.2
891,train/0891.jpg,5,832.0,738.0,191.7,58.4,11195.28
891,train/0891.jpg,9,839.1,604.2,184.6,187.4,34594.04
891,train/0891.jpg,7,869.2,526.0,154.4,148.1,22866.64
891,train/0891.jpg,5,780.5,779.4,243.1,92.2,22413.82
891,train/0891.jpg,0,937.0,377.1,86.7,180.1,15614.67
891,train/0891.jpg,0,198.1,697.9,648.8,214.9,139427.12
891,train/0891.jpg,1,57.6,269.2,93.5,134.9,12613.15
891,train/0891.jpg,3,92.8,275.6,65.0,27.4,1781.0
891,train/0891.jpg,5,0.0,246.3,97.5,46.5,4533.75
891,train/0891.jpg,0,80.3,60.7,943.4,471.1,444435.74
891,train/0891.jpg,7,128.0,254.7,335.2,294.1,98582.32
891,train/0891.jpg,6,0.0,0.0,849.9,86.6,73601.34
891,train/0891.jpg,1,0.0,270.7,87.0,79.5,6916.5
891,train/0891.jpg,7,194.4,302.5,243.5,179.8,43781.3
891,train/0891.jpg,7,290.9,279.1,134.4,158.7,21329.28
891,train/0891.jpg,7,112.8,270.0,179.1,197.8,35425.98
891,train/0891.jpg,7,156.1,258.5,92.4,70.6,6523.44
891,train/0891.jpg,7,130.0,421.6,135.1,210.3,28411.53
891,train/0891.jpg,0,0.0,302.0,165.2,708.1,116978.12
891,train/0891.jpg,9,959.7,697.4,37.6,82.3,3094.48
891,train/0891.jpg,0,649.5,619.2,374.2,105.7,39552.94
892,train/0892.jpg,1,885.1,0.0,138.7,354.9,49224.63
892,train/0892.jpg,7,735.0,0.0,172.2,289.9,49920.78
892,train/0892.jpg,1,419.6,375.9,574.2,357.2,205104.24
892,train/0892.jpg,1,548.3,287.2,475.4,323.0,153554.2
892,train/0892.jpg,2,462.7,497.8,131.3,202.2,26548.86
892,train/0892.jpg,1,46.2,659.3,452.3,219.8,99415.54
892,train/0892.jpg,1,25.9,595.3,449.3,177.4,79705.82
892,train/0892.jpg,1,90.2,405.3,393.7,269.2,105984.04
892,train/0892.jpg,1,0.0,467.0,293.1,244.5,71662.95
893,train/0893.jpg,0,280.4,320.8,232.6,165.8,38565.08
893,train/0893.jpg,2,208.6,343.6,257.7,191.7,49401.09
893,train/0893.jpg,0,145.9,586.2,103.3,126.0,13015.8
894,train/0894.jpg,1,822.5,567.6,201.1,207.5,41728.25
894,train/0894.jpg,1,777.1,773.1,160.8,229.6,36919.68
894,train/0894.jpg,7,753.4,938.7,97.9,85.1,8331.29
894,train/0894.jpg,6,823.5,734.5,99.6,39.9,3974.04
894,train/0894.jpg,0,0.0,928.3,185.6,95.5,17724.8
894,train/0894.jpg,7,174.4,878.5,338.3,145.3,49154.99
894,train/0894.jpg,1,0.0,499.6,159.8,195.8,31288.84
894,train/0894.jpg,7,0.0,678.3,413.8,265.7,109946.66
894,train/0894.jpg,1,140.5,485.1,132.4,261.8,34662.32
894,train/0894.jpg,1,391.4,270.2,603.8,706.3,426463.94
894,train/0894.jpg,1,150.0,624.8,311.9,144.0,44913.6
894,train/0894.jpg,1,502.9,553.1,376.6,470.6,177227.96
894,train/0894.jpg,7,499.8,401.8,80.3,91.9,7379.57
894,train/0894.jpg,1,130.4,296.1,473.1,437.1,206792.01
894,train/0894.jpg,1,253.3,424.9,298.7,162.3,48479.01
894,train/0894.jpg,7,451.4,470.6,43.0,60.4,2597.2
894,train/0894.jpg,1,290.2,465.3,197.1,117.8,23218.38
894,train/0894.jpg,7,299.3,478.0,142.2,81.8,11631.96
894,train/0894.jpg,1,325.1,519.9,113.1,60.2,6808.62
894,train/0894.jpg,0,345.4,543.7,79.6,34.8,2770.08
894,train/0894.jpg,0,460.5,314.9,108.4,65.8,7132.72
894,train/0894.jpg,7,846.9,825.1,176.8,198.6,35112.48
894,train/0894.jpg,1,862.5,826.9,51.8,55.6,2880.08
894,train/0894.jpg,1,362.3,554.9,51.5,20.8,1071.2
894,train/0894.jpg,1,471.0,673.0,344.0,350.7,120640.8
894,train/0894.jpg,0,461.9,737.8,97.9,185.1,18121.29
895,train/0895.jpg,1,350.2,385.6,512.0,394.9,202188.8
895,train/0895.jpg,1,230.2,221.6,313.2,289.1,90546.12
895,train/0895.jpg,2,347.6,255.1,96.9,74.4,7209.36
895,train/0895.jpg,1,338.4,392.0,502.2,394.9,198318.78
896,train/0896.jpg,2,361.0,362.9,327.4,226.3,74090.62
897,train/0897.jpg,7,393.8,209.5,445.0,319.7,142266.5
897,train/0897.jpg,0,420.6,762.7,136.8,197.6,27031.68
897,train/0897.jpg,0,485.2,607.5,102.3,49.0,5012.7
897,train/0897.jpg,7,329.1,431.2,175.4,210.3,36886.62
897,train/0897.jpg,7,655.6,466.8,38.3,15.7,601.31
897,train/0897.jpg,5,472.0,264.1,309.2,229.6,70992.32
897,train/0897.jpg,7,577.4,227.8,258.4,144.0,37209.6
897,train/0897.jpg,7,668.8,448.3,101.6,123.7,12567.92
897,train/0897.jpg,5,459.2,472.4,292.6,143.2,41900.32
897,train/0897.jpg,0,384.3,491.9,71.1,68.6,4877.46
897,train/0897.jpg,5,330.8,621.2,164.9,151.6,24998.84
